timestamp,elapsed_time,alpha,alpha_geo,alpha_vel,alpha_alignment,Q_norm,R_norm,K_norm
1772465849.024902,20.739948,0.178035,0.696330,0.049077,0.000000,0.781325,0.226160,12.043566
1772465849.037619,20.752665,0.179316,0.680193,0.047102,0.000000,0.763196,0.227021,11.937890
1772465849.050619,20.765665,0.180443,0.679437,0.045605,0.000000,0.749396,0.227780,11.784471
1772465849.063265,20.778311,0.181751,0.686182,0.044721,0.000000,0.707390,0.228666,11.550983
1772465849.075051,20.790096,0.182974,0.686009,0.044390,0.000000,0.690542,0.229496,11.344193
1772465849.087569,20.802614,0.182594,0.645844,0.044551,0.000000,0.711428,0.229237,11.189198
1772465849.100895,20.815941,0.182326,0.650193,0.042775,0.000000,0.673512,0.229055,11.070775
1772465849.113419,20.828464,0.180739,0.614675,0.039321,0.000000,0.675932,0.227980,10.766377
1772465849.124928,20.839974,0.177704,0.565736,0.035866,0.000000,0.742088,0.225939,10.491168
1772465849.137798,20.852844,0.173483,0.512545,0.032622,0.000000,0.874876,0.223133,10.440532
1772465849.150773,20.865819,0.169634,0.522966,0.029692,0.000000,0.927271,0.220607,10.501278
1772465849.163402,20.878448,0.165354,0.495208,0.027056,0.000000,0.946075,0.217836,10.591792
1772465849.174892,20.889938,0.161170,0.491314,0.024717,0.000000,1.038831,0.215165,10.702104
1772465849.187601,20.902646,0.157423,0.505153,0.022696,0.000000,1.036898,0.212804,10.887129
1772465849.201094,20.916140,0.153272,0.474831,0.021015,0.000000,1.092201,0.210224,10.911955
1772465849.213426,20.928471,0.149238,0.470743,0.019725,0.000000,1.235013,0.207751,10.770121
1772465849.224901,20.939947,0.145104,0.452942,0.018887,0.000000,1.425787,0.205253,10.739507
1772465849.238019,20.953064,0.141422,0.468553,0.018588,0.000000,1.386649,0.203060,10.919746
1772465849.250689,20.965734,0.138002,0.472490,0.019290,0.000000,1.630758,0.201048,10.986569
1772465849.263949,20.978995,0.135418,0.506756,0.021340,0.000000,1.613587,0.199545,11.093730
1772465849.275581,20.990627,0.135530,0.604580,0.028468,0.000000,2.511072,0.199610,11.543742
1772465849.287860,21.002906,0.136625,0.633867,0.030638,0.000000,2.456991,0.200246,12.288967
1772465849.300803,21.015848,0.139094,0.673900,0.030861,0.000000,3.136513,0.201688,13.181845
1772465849.313748,21.028794,0.141524,0.672772,0.034204,0.000000,3.719889,0.203120,14.144786
1772465849.324821,21.039866,0.149594,0.787249,0.046076,0.000000,4.390998,0.207968,15.611454
1772465849.337563,21.052609,0.159015,0.814029,0.051531,0.000000,7.016089,0.213803,18.577262
1772465849.351411,21.066457,0.170252,0.855156,0.050118,0.000000,6.212451,0.221010,20.812699
1772465849.363927,21.078973,0.184577,0.918519,0.046802,0.000000,3.979963,0.230591,20.868723
1772465849.375356,21.090402,0.199343,0.939745,0.044156,0.000000,3.711646,0.240934,20.130659
1772465849.387770,21.102816,0.214579,0.961290,0.041964,0.000000,3.093809,0.252122,19.575101
1772465849.400942,21.115987,0.229672,0.971829,0.041326,0.000000,2.602237,0.263736,18.829893
1772465849.414071,21.129117,0.244579,0.978309,0.043963,0.000000,2.236265,0.275747,17.982186
1772465849.424845,21.139890,0.259344,0.983108,0.048864,0.000000,2.177375,0.288195,17.295081
1772465849.437541,21.152587,0.273417,0.981751,0.050959,0.000000,1.932102,0.300590,17.297428
1772465849.450971,21.166017,0.286501,0.976944,0.051188,0.000000,1.385766,0.312598,16.796200
1772465849.463582,21.178628,0.299097,0.981703,0.049097,0.000000,1.597339,0.324615,16.103706
1772465849.475336,21.190382,0.310500,0.974814,0.046922,0.000000,1.297345,0.335895,15.859525
1772465849.488093,21.203139,0.320765,0.967971,0.044671,0.000000,1.218868,0.346386,15.600549
1772465849.500986,21.216031,0.330052,0.963732,0.041485,0.000000,1.224256,0.356163,15.389698
1772465849.513390,21.228436,0.336772,0.933280,0.038229,0.000000,1.235646,0.363409,15.235530
1772465849.524939,21.239984,0.343226,0.937438,0.035193,0.000000,1.270460,0.370507,15.268185
1772465849.537675,21.252721,0.348937,0.933280,0.032598,0.000000,1.219477,0.376904,15.526444
1772465849.550305,21.265351,0.354075,0.930486,0.030747,0.000000,1.222272,0.382754,15.551108
1772465849.562980,21.278026,0.356228,0.886809,0.029717,0.000000,1.129058,0.385233,15.445861
1772465849.574955,21.290001,0.357403,0.872075,0.029778,0.000000,1.210365,0.386592,15.392655
1772465849.587651,21.302696,0.358453,0.869657,0.031082,0.000000,1.414791,0.387811,15.634496
1772465849.600185,21.315230,0.357533,0.833972,0.033410,0.000000,1.588576,0.386743,16.205726
1772465849.613373,21.328419,0.355920,0.818636,0.035433,0.000000,1.624577,0.384877,16.791489
1772465849.625216,21.340262,0.353742,0.804736,0.037453,0.000000,1.469288,0.382373,16.997678
1772465849.637714,21.352759,0.351910,0.804736,0.041836,0.000000,1.471804,0.380278,16.961151
1772465849.650676,21.365722,0.348648,0.770389,0.047296,0.000000,1.358591,0.376578,16.734218
1772465849.663337,21.378383,0.343878,0.733862,0.049860,0.000000,1.551464,0.371232,16.579420
1772465849.675125,21.390170,0.338883,0.723992,0.049797,0.000000,1.608493,0.365715,16.717569
1772465849.687892,21.402938,0.333168,0.703988,0.048194,0.000000,1.429319,0.359504,16.847941
1772465849.700750,21.415795,0.325976,0.663149,0.045977,0.000000,1.466205,0.351839,16.700220
1772465849.713134,21.428179,0.318598,0.650793,0.043773,0.000000,1.491764,0.344145,16.630190
1772465849.724979,21.440024,0.309998,0.606202,0.041482,0.000000,1.563193,0.335390,16.681289
1772465849.737737,21.452783,0.301756,0.606202,0.039175,0.000000,1.573405,0.327210,16.845832
1772465849.750368,21.465414,0.293701,0.600950,0.037107,0.000000,1.553900,0.319411,16.949332
1772465849.763759,21.478805,0.285032,0.566662,0.035433,0.000000,1.931557,0.311225,17.190318
1772465849.775110,21.490156,0.276667,0.563039,0.034164,0.000000,1.889909,0.303529,17.518208
1772465849.787957,21.503003,0.268408,0.551368,0.033489,0.000000,1.650047,0.296117,17.702487
1772465849.800423,21.515469,0.259673,0.513182,0.032971,0.000000,1.909447,0.288478,17.593029
1772465849.813534,21.528580,0.251377,0.515844,0.030427,0.000000,1.895969,0.281409,17.793253
1772465849.825176,21.540222,0.243441,0.515844,0.027872,0.000000,1.908289,0.274811,17.911239
1772465849.837701,21.552747,0.235789,0.512681,0.025566,0.000000,1.895439,0.268599,17.940736
1772465849.850878,21.565923,0.228480,0.512681,0.023634,0.000000,1.907098,0.262799,17.734534
1772465849.863827,21.578872,0.220836,0.477196,0.022056,0.000000,1.940007,0.256871,17.375033
1772465849.875337,21.590383,0.213636,0.482031,0.020740,0.000000,2.213589,0.251414,17.239003
1772465849.887491,21.602537,0.206645,0.474465,0.019626,0.000000,1.909368,0.246230,17.202813
1772465849.900471,21.615517,0.199654,0.454070,0.018644,0.000000,1.834748,0.241158,16.821497
1772465849.913245,21.628290,0.193280,0.471268,0.017945,0.000000,2.144751,0.236628,16.505479
1772465849.924926,21.639971,0.186846,0.447828,0.017647,0.000000,2.019002,0.232149,16.232699
1772465849.937589,21.652634,0.180663,0.442502,0.018194,0.000000,1.722154,0.227929,15.924346
1772465849.950340,21.665386,0.175025,0.456665,0.019490,0.000000,1.513399,0.224153,15.213125
1772465849.963145,21.678191,0.169358,0.433156,0.022425,0.000000,1.434831,0.220427,14.376326
1772465849.974738,21.689784,0.163951,0.427621,0.026333,0.000000,1.436236,0.216936,13.568767
1772465849.987881,21.702926,0.159159,0.444780,0.032026,0.000000,1.450414,0.213894,13.045143
1772465850.000799,21.715845,0.154540,0.435380,0.037158,0.000000,1.310587,0.211008,12.462096
1772465850.013555,21.728601,0.150940,0.478343,0.039976,0.000000,1.206411,0.208790,11.877199
1772465850.025190,21.740236,0.147566,0.480742,0.040032,0.000000,1.134340,0.206737,11.298741
1772465850.037530,21.752576,0.145506,0.535409,0.038904,0.000000,1.076615,0.205495,10.848610
1772465850.050207,21.765253,0.143805,0.547678,0.037188,0.000000,1.082628,0.204476,10.489780
1772465850.063087,21.778133,0.142145,0.547678,0.035410,0.000000,1.083208,0.203488,10.202571
1772465850.074934,21.789980,0.140870,0.561283,0.033784,0.000000,1.048363,0.202733,9.982176
1772465850.087503,21.802549,0.140740,0.601627,0.032443,0.000000,1.043926,0.202657,9.895382
1772465850.100695,21.815741,0.141010,0.615652,0.031297,0.000000,1.017808,0.202816,9.816179
1772465850.113455,21.828500,0.142058,0.640785,0.030499,0.000000,1.139565,0.203437,9.819385
1772465850.124947,21.839992,0.143040,0.640785,0.030078,0.000000,1.139154,0.204020,9.834583
1772465850.137564,21.852610,0.143976,0.640785,0.030181,0.000000,1.138763,0.204578,9.973343
1772465850.150739,21.865784,0.144893,0.640785,0.030984,0.000000,1.138380,0.205127,10.060724
1772465850.163740,21.878786,0.145187,0.621452,0.032861,0.000000,1.290321,0.205304,10.156259
1772465850.175196,21.890242,0.147099,0.665291,0.036039,0.000000,1.285746,0.206454,10.299835
1772465850.187872,21.902917,0.149470,0.675431,0.040397,0.000000,1.280806,0.207893,10.547565
1772465850.200813,21.915859,0.152474,0.687640,0.046818,0.000000,1.278285,0.209732,10.735483
1772465850.213695,21.928741,0.155690,0.687640,0.055475,0.000000,1.277114,0.211722,10.851590
1772465850.225385,21.940431,0.158618,0.671816,0.068289,0.000000,1.469234,0.213554,10.949430
1772465850.237807,21.952852,0.162222,0.672685,0.086439,0.000000,1.506113,0.215833,11.301148
1772465850.250676,21.965721,0.169950,0.730889,0.115396,0.000000,1.487517,0.220813,11.793862
1772465850.263857,21.978903,0.178705,0.731975,0.139838,0.000000,1.479569,0.226610,12.181604
1772465850.275185,21.990231,0.188239,0.729867,0.163170,0.000000,1.465183,0.233111,12.401449
1772465850.287533,22.002578,0.198450,0.727302,0.185298,0.000000,1.514565,0.240295,12.766757
1772465850.300481,22.015527,0.211004,0.745133,0.214356,0.000000,1.760242,0.249449,13.368775
1772465850.313392,22.028438,0.226255,0.786616,0.226210,0.000000,1.723154,0.261059,14.057206
1772465850.324819,22.039865,0.240541,0.780531,0.229046,0.000000,1.703901,0.272439,14.540058
1772465850.337807,22.052853,0.256010,0.810418,0.229657,0.000000,1.654836,0.285335,15.138205
1772465850.350985,22.066031,0.271985,0.835093,0.225784,0.000000,1.602790,0.299305,15.453387
1772465850.363724,22.078770,0.286314,0.830026,0.217041,0.000000,1.851763,0.312423,15.719670
1772465850.375373,22.090419,0.299261,0.830948,0.205350,0.000000,2.038551,0.324775,16.349474
1772465850.387915,22.102961,0.312693,0.861009,0.193644,0.000000,2.235980,0.338109,17.357133
1772465850.400817,22.115863,0.324796,0.861938,0.182040,0.000000,2.560684,0.350596,18.367277
1772465850.413976,22.129022,0.335696,0.862652,0.171672,0.000000,3.003511,0.362238,19.539054
1772465850.425273,22.140319,0.345500,0.862652,0.162798,0.000000,2.980751,0.373041,20.443749
1772465850.438074,22.153119,0.356128,0.888855,0.157810,0.000000,3.491534,0.385117,21.554297
1772465850.451251,22.166297,0.366006,0.889719,0.153395,0.000000,4.328439,0.396693,22.894938
1772465850.463725,22.178771,0.376527,0.911792,0.149837,0.000000,5.389247,0.409406,24.903699
1772465850.475715,22.190761,0.388031,0.941603,0.145013,0.000000,7.247688,0.423774,27.891980
1772465850.488230,22.203275,0.398210,0.932101,0.142025,0.000000,14.621929,0.436909,34.288957
1772465850.501200,22.216246,0.407300,0.933094,0.131461,0.000000,22.754779,0.448982,42.969105
1772465850.513521,22.228567,0.415222,0.933094,0.119808,0.000000,22.575418,0.459776,45.604610
1772465850.525065,22.240111,0.422174,0.933094,0.110487,0.000000,22.418026,0.469463,44.969502
1772465850.537839,22.252885,0.430096,0.938797,0.126258,0.000000,80.315787,0.480750,73.898444
1772465850.551421,22.266467,0.437255,0.941304,0.117750,0.000000,30.854423,0.491184,62.576793
1772465850.563609,22.278654,0.443342,0.941389,0.106024,0.000000,12.502163,0.500234,51.647077
1772465850.575213,22.290259,0.448164,0.936409,0.095492,0.000000,5.121727,0.507521,39.846525
1772465850.587828,22.302874,0.453180,0.952395,0.086514,0.000000,3.225536,0.515214,31.454569
1772465850.601447,22.316493,0.456329,0.934194,0.078734,0.000000,1.717606,0.520103,25.731915
1772465850.613958,22.329004,0.457986,0.920308,0.071270,0.000000,1.348006,0.522695,21.670866
1772465850.625120,22.340165,0.459141,0.920308,0.064545,0.000000,1.347208,0.524508,19.333146
1772465850.637755,22.352801,0.458813,0.903335,0.058614,0.000000,1.094612,0.523992,18.085984
1772465850.650882,22.365927,0.456963,0.883491,0.053452,0.000000,0.913819,0.521094,16.944131
1772465850.663761,22.378807,0.454279,0.872735,0.048902,0.000000,0.733778,0.516915,15.779947
1772465850.674698,22.389744,0.451862,0.878412,0.045428,0.000000,0.640804,0.513181,14.570384
1772465850.687706,22.402751,0.448019,0.853968,0.043876,0.000000,0.560543,0.507301,13.909489
1772465850.700812,22.415858,0.444402,0.853968,0.044441,0.000000,0.561709,0.501827,13.220208
1772465850.713468,22.428514,0.439698,0.828079,0.048392,0.000000,0.498726,0.494796,12.651106
1772465850.724876,22.439922,0.433977,0.801241,0.052841,0.000000,0.448795,0.486379,12.132116
1772465850.737574,22.452620,0.429826,0.821528,0.055505,0.000000,0.430635,0.480361,11.853367
1772465850.750866,22.465912,0.428162,0.851929,0.064099,0.000000,0.439488,0.477970,11.656511
1772465850.763527,22.478572,0.426479,0.826112,0.088199,0.000000,0.400775,0.475564,11.378690
1772465850.774832,22.489878,0.424595,0.799465,0.110065,0.000000,0.369915,0.472884,11.126677
1772465850.787596,22.502641,0.423437,0.799465,0.120634,0.000000,0.370167,0.471245,11.069541
1772465850.800928,22.515974,0.422659,0.799465,0.125986,0.000000,0.370337,0.470146,10.986204
1772465850.813653,22.528699,0.420571,0.772479,0.130366,0.000000,0.345996,0.467211,10.810636
1772465850.825025,22.540071,0.416652,0.738936,0.130365,0.000000,0.324154,0.461753,10.600747
1772465850.837642,22.552687,0.411264,0.712901,0.126026,0.000000,0.313575,0.454351,10.528916
1772465850.850737,22.565783,0.404870,0.695242,0.119211,0.000000,0.342478,0.445722,10.482435
1772465850.863453,22.578499,0.399051,0.706962,0.112505,0.000000,0.314667,0.438012,10.409296
1772465850.875361,22.590407,0.392965,0.701575,0.106871,0.000000,0.315468,0.430090,10.314751
1772465850.887985,22.603031,0.386632,0.696785,0.100523,0.000000,0.317191,0.422000,10.364497
1772465850.901037,22.616082,0.380272,0.696785,0.093441,0.000000,0.318302,0.414029,10.371016
1772465850.914154,22.629200,0.374723,0.713550,0.086800,0.000000,0.326100,0.407197,10.370788
1772465850.925386,22.640432,0.369153,0.713550,0.080691,0.000000,0.327055,0.400453,10.266379
1772465850.937980,22.653026,0.362826,0.696548,0.075780,0.000000,0.363278,0.392929,10.351354
1772465850.951371,22.666417,0.356590,0.695854,0.071522,0.000000,0.359183,0.385651,10.453739
1772465850.963674,22.678720,0.350348,0.691983,0.068324,0.000000,0.367440,0.378502,10.442084
1772465850.974840,22.689886,0.344332,0.691983,0.066399,0.000000,0.368300,0.371738,10.382759
1772465850.987939,22.702985,0.338444,0.688103,0.066335,0.000000,0.372629,0.365234,10.540620
1772465851.000819,22.715865,0.332373,0.675416,0.067954,0.000000,0.387037,0.358648,10.534267
1772465851.013470,22.728516,0.326235,0.665450,0.069111,0.000000,0.374679,0.352112,10.452557
1772465851.025418,22.740464,0.320932,0.675416,0.071648,0.000000,0.388524,0.346560,10.393896
1772465851.037888,22.752934,0.316001,0.675416,0.074139,0.000000,0.389169,0.341477,10.414944
1772465851.051193,22.766239,0.311423,0.675416,0.076588,0.000000,0.389770,0.336826,10.433709
1772465851.064015,22.779061,0.307219,0.675416,0.079918,0.000000,0.390323,0.332610,10.342230
1772465851.075361,22.790407,0.302593,0.656173,0.084457,0.000000,0.414370,0.328033,10.251802
1772465851.088060,22.803106,0.298565,0.660599,0.088616,0.000000,0.417355,0.324098,10.335278
1772465851.101581,22.816626,0.294923,0.656183,0.097292,0.000000,0.421490,0.320582,10.393913
1772465851.114211,22.829256,0.290765,0.629750,0.107398,0.000000,0.421885,0.316615,10.322971
1772465851.125165,22.840211,0.287655,0.629750,0.126950,0.000000,0.422152,0.313679,10.160280
1772465851.137563,22.852609,0.285453,0.614629,0.158777,0.000000,0.438114,0.311618,10.264859
1772465851.150297,22.865343,0.285241,0.613895,0.198416,0.000000,0.466908,0.311420,10.393548
1772465851.163488,22.878534,0.285659,0.599296,0.225129,0.000000,0.454701,0.311811,10.494480
1772465851.175251,22.890297,0.285378,0.563139,0.247989,0.000000,0.451611,0.311548,10.478191
1772465851.187874,22.902920,0.285892,0.563139,0.263258,0.000000,0.451559,0.312028,10.542910
1772465851.200680,22.915726,0.287268,0.563139,0.280020,0.000000,0.451418,0.313317,10.592769
1772465851.213321,22.928366,0.287608,0.526769,0.298078,0.000000,0.446689,0.313635,10.568765
1772465851.225142,22.940188,0.288796,0.526769,0.314496,0.000000,0.446549,0.314754,10.559142
1772465851.237766,22.952811,0.290706,0.525759,0.329869,0.000000,0.471374,0.316558,10.625047
1772465851.250757,22.965802,0.291109,0.487937,0.341442,0.000000,0.464197,0.316941,10.670080
1772465851.263353,22.978399,0.291866,0.487937,0.348522,0.000000,0.464105,0.317661,10.657900
1772465851.275345,22.990391,0.292765,0.485920,0.353913,0.000000,0.493186,0.318517,10.680530
1772465851.287408,23.002454,0.293612,0.485920,0.353773,0.000000,0.493088,0.319326,10.720624
1772465851.300251,23.015296,0.293616,0.472200,0.352294,0.000000,0.500879,0.319330,10.804545
1772465851.313689,23.028734,0.293274,0.472200,0.345578,0.000000,0.500928,0.319003,10.850314
1772465851.325210,23.040256,0.290845,0.436016,0.338559,0.000000,0.490641,0.316690,10.731772
1772465851.337687,23.052733,0.288289,0.436016,0.333147,0.000000,0.491099,0.314276,10.728500
1772465851.350816,23.065862,0.285319,0.425580,0.331498,0.000000,0.496733,0.311493,10.699943
1772465851.363363,23.078409,0.282744,0.435303,0.327335,0.000000,0.521749,0.309101,10.644291
1772465851.374725,23.089771,0.280195,0.435303,0.325019,0.000000,0.522231,0.306751,10.614396
1772465851.387357,23.102403,0.277788,0.435303,0.325347,0.000000,0.522687,0.304549,10.659684
1772465851.400255,23.115301,0.274948,0.416927,0.331084,0.000000,0.501579,0.301970,10.642597
1772465851.413029,23.128074,0.272462,0.416927,0.335977,0.000000,0.502193,0.299732,10.563898
1772465851.424830,23.139876,0.269057,0.386477,0.341689,0.000000,0.495813,0.296693,10.466674
1772465851.437519,23.152565,0.264997,0.358714,0.348490,0.000000,0.481620,0.293111,10.408965
1772465851.450284,23.165329,0.261066,0.355962,0.349294,0.000000,0.485794,0.289684,10.317650
1772465851.463540,23.178586,0.256988,0.355370,0.340681,0.000000,0.482282,0.286171,10.236897
1772465851.475738,23.190784,0.251873,0.333756,0.326588,0.000000,0.475544,0.281827,10.108796
1772465851.488351,23.203396,0.246476,0.333756,0.309641,0.000000,0.477854,0.277315,9.984666
1772465851.501219,23.216265,0.241000,0.337038,0.294796,0.000000,0.472538,0.272813,9.944883
1772465851.512745,23.227791,0.235404,0.337038,0.281144,0.000000,0.475018,0.268290,9.794154
1772465851.525173,23.240219,0.229511,0.325703,0.271111,0.000000,0.460943,0.263609,9.727426
1772465851.538032,23.253078,0.223885,0.335575,0.260163,0.000000,0.452308,0.259218,9.605023
1772465851.550515,23.265561,0.217927,0.323238,0.247608,0.000000,0.452878,0.254651,9.453204
1772465851.563577,23.278623,0.211732,0.312906,0.234013,0.000000,0.455096,0.249991,9.313607
1772465851.574834,23.289879,0.205285,0.299023,0.219968,0.000000,0.475331,0.245234,9.165236
1772465851.587571,23.302616,0.198899,0.299023,0.205797,0.000000,0.478564,0.240616,9.075960
1772465851.600251,23.315297,0.192858,0.313439,0.192842,0.000000,0.469938,0.236332,8.965931
1772465851.613056,23.328101,0.186702,0.300650,0.181177,0.000000,0.500287,0.232049,8.826410
1772465851.624901,23.339947,0.180586,0.294432,0.170294,0.000000,0.513547,0.227877,8.704814
1772465851.637622,23.352667,0.174548,0.287656,0.161431,0.000000,0.517956,0.223837,8.615967
1772465851.650824,23.365869,0.168706,0.287656,0.153744,0.000000,0.521051,0.220003,8.513426
1772465851.663532,23.378578,0.162805,0.268018,0.145996,0.000000,0.530967,0.216204,8.363904
1772465851.675232,23.390278,0.157133,0.268018,0.140389,0.000000,0.534055,0.212623,8.207215
1772465851.687807,23.402852,0.151647,0.262736,0.137207,0.000000,0.589956,0.209224,8.100348
1772465851.700743,23.415789,0.146345,0.253985,0.137827,0.000000,0.593030,0.206000,8.036001
1772465851.713487,23.428533,0.141354,0.253985,0.141991,0.000000,0.596030,0.203020,7.929012
1772465851.725382,23.440428,0.136723,0.253985,0.151679,0.000000,0.598815,0.200302,7.837268
1772465851.737808,23.452854,0.132354,0.240395,0.167988,0.000000,0.670836,0.197782,7.776026
1772465851.750970,23.466016,0.128399,0.240395,0.184010,0.000000,0.673501,0.195537,7.764408
1772465851.763329,23.478374,0.124727,0.227285,0.203756,0.000000,0.765955,0.193484,7.731444
1772465851.775034,23.490080,0.121520,0.234459,0.217329,0.000000,0.759521,0.191717,7.763629
1772465851.787503,23.502548,0.118508,0.226301,0.227864,0.000000,0.877728,0.190078,7.808125
1772465851.800328,23.515373,0.115696,0.221061,0.236581,0.000000,0.880503,0.188569,7.922300
1772465851.813535,23.528580,0.112960,0.208246,0.244867,0.000000,1.036184,0.187118,8.027510
1772465851.825050,23.540096,0.110285,0.200455,0.247287,0.000000,1.102423,0.185718,8.104514
1772465851.837542,23.552588,0.107557,0.189360,0.244649,0.000000,1.338448,0.184310,8.316243
1772465851.850392,23.565437,0.104797,0.184925,0.235906,0.000000,1.448842,0.182905,8.593101
1772465851.863550,23.578596,0.102031,0.184925,0.223990,0.000000,1.452698,0.181519,8.817961
1772465851.875025,23.590070,0.099156,0.171373,0.215424,0.000000,2.022052,0.180102,9.007092
1772465851.887482,23.602528,0.096297,0.171373,0.203083,0.000000,2.027592,0.178717,9.385669
1772465851.900311,23.615357,0.093391,0.161435,0.193173,0.000000,2.710695,0.177336,9.842660
1772465851.914046,23.629092,0.090480,0.154063,0.183607,0.000000,3.820208,0.175983,10.614181
1772465851.925466,23.640512,0.087562,0.145838,0.173007,0.000000,5.742231,0.174656,11.758843
1772465851.938035,23.653080,0.084662,0.140484,0.161350,0.000000,9.305750,0.173372,13.923357
1772465851.950566,23.665611,0.081814,0.140484,0.147820,0.000000,9.331570,0.172145,15.904967
1772465851.963546,23.678592,0.079032,0.142115,0.134703,0.000000,9.298146,0.170984,16.625329
1772465851.975031,23.690077,0.076336,0.145044,0.123055,0.000000,9.274412,0.169895,16.436828
1772465851.987708,23.702754,0.073681,0.137356,0.114946,0.000000,26.082864,0.168864,18.989948
1772465852.000541,23.715587,0.071083,0.134528,0.103991,0.000000,51.988321,0.167897,25.924373
1772465852.013321,23.728366,0.068563,0.134590,0.093811,0.000000,44.223717,0.167004,30.881226
1772465852.024892,23.739938,0.066171,0.144324,0.084652,0.000000,44.370305,0.166202,30.943181
1772465852.037636,23.752681,0.063827,0.137985,0.076209,0.000000,10.369256,0.165465,25.382832
1772465852.050595,23.765641,0.061623,0.150463,0.068619,0.000000,3.921046,0.164821,19.041116
1772465852.063240,23.778286,0.059493,0.149580,0.061805,0.000000,2.746111,0.164250,14.731383
1772465852.074945,23.789990,0.057409,0.142306,0.055683,0.000000,2.035718,0.163746,11.941149
1772465852.087695,23.802741,0.055409,0.143395,0.050184,0.000000,1.574131,0.163321,10.076671
1772465852.100644,23.815690,0.053583,0.164625,0.045247,0.000000,1.264915,0.162987,8.704740
1772465852.113387,23.828433,0.051967,0.193372,0.040820,0.000000,1.045417,0.162742,7.650833
1772465852.124799,23.839844,0.050583,0.224516,0.036856,0.000000,0.881823,0.162574,6.835640
1772465852.137517,23.852562,0.049398,0.248840,0.033343,0.000000,0.756091,0.162464,6.254344
1772465852.150426,23.865472,0.048491,0.282950,0.030265,0.000000,0.660017,0.162402,5.764129
1772465852.163615,23.878661,0.048214,0.351630,0.027644,0.000000,0.585270,0.162387,5.406897
1772465852.175086,23.890131,0.047924,0.350972,0.025587,0.000000,0.524877,0.162374,5.045793
1772465852.188078,23.903124,0.048000,0.384543,0.024274,0.000000,0.525167,0.162377,4.856019
1772465852.201022,23.916068,0.048049,0.382515,0.024256,0.000000,0.477669,0.162379,4.667913
1772465852.213474,23.928519,0.048482,0.411230,0.026448,0.000000,0.440830,0.162401,4.522101
1772465852.224880,23.939925,0.049318,0.435373,0.032085,0.000000,0.440677,0.162457,4.422176
1772465852.237489,23.952534,0.050307,0.438001,0.041832,0.000000,0.413433,0.162545,4.404618
1772465852.250595,23.965640,0.052356,0.488282,0.052156,0.000000,0.412409,0.162797,4.453644
1772465852.263843,23.978889,0.054433,0.485863,0.060735,0.000000,0.394505,0.163135,4.520159
1772465852.275032,23.990078,0.056968,0.503420,0.068290,0.000000,0.385629,0.163647,4.544529
1772465852.287570,24.002616,0.059490,0.501050,0.075448,0.000000,0.388287,0.164250,4.651178
1772465852.300887,24.015933,0.063024,0.536400,0.083705,0.000000,0.405185,0.165225,4.831830
1772465852.313542,24.028588,0.066306,0.528753,0.088665,0.000000,0.411338,0.166246,4.992432
1772465852.325080,24.040126,0.070284,0.554689,0.091861,0.000000,0.450632,0.167609,5.201357
1772465852.337996,24.053042,0.074569,0.572376,0.089917,0.000000,0.441010,0.169204,5.490010
1772465852.351285,24.066331,0.079706,0.605323,0.087736,0.000000,0.501560,0.171261,5.858023
1772465852.363616,24.078662,0.084040,0.593559,0.084173,0.000000,0.600226,0.173101,6.184615
1772465852.374817,24.089863,0.088209,0.599091,0.080081,0.000000,0.613984,0.174948,6.521358
1772465852.388011,24.103057,0.091802,0.592091,0.076367,0.000000,0.807494,0.176594,7.032897
1772465852.401222,24.116268,0.095596,0.607456,0.072111,0.000000,0.804080,0.178381,7.596163
1772465852.414248,24.129294,0.099176,0.610581,0.068293,0.000000,0.845585,0.180111,8.111006
1772465852.425198,24.140244,0.101712,0.588270,0.064647,0.000000,1.048509,0.181360,8.533682
1772465852.437658,24.152704,0.103685,0.577418,0.061467,0.000000,1.469325,0.182345,9.200113
1772465852.450882,24.165928,0.105154,0.566493,0.058680,0.000000,2.253770,0.183086,10.300471
1772465852.463678,24.178724,0.106483,0.566493,0.056387,0.000000,2.252201,0.183761,11.498251
1772465852.476067,24.191113,0.107804,0.569964,0.054926,0.000000,2.230582,0.184437,12.538071
1772465852.488028,24.203074,0.108386,0.545987,0.054449,0.000000,3.307359,0.184736,13.437578
1772465852.500969,24.216015,0.108870,0.543075,0.054778,0.000000,3.284314,0.184986,14.478016
1772465852.512935,24.227980,0.109352,0.543075,0.055579,0.000000,3.283232,0.185234,15.100077
1772465852.525827,24.240873,0.109737,0.538822,0.057055,0.000000,4.017007,0.185434,15.839595
1772465852.538148,24.253194,0.110148,0.539524,0.058106,0.000000,3.259666,0.185647,16.060256
1772465852.550741,24.265787,0.110388,0.525939,0.065807,0.000000,5.654332,0.185772,16.606190
1772465852.563408,24.278453,0.110833,0.514113,0.086042,0.000000,8.441306,0.186003,18.174259
1772465852.575008,24.290053,0.111805,0.501834,0.118465,0.000000,6.680469,0.186511,20.300491
1772465852.587687,24.302732,0.112669,0.501536,0.116637,0.000000,5.682058,0.186965,21.718241
1772465852.601014,24.316060,0.113318,0.501177,0.110842,0.000000,3.833143,0.187307,21.005642
1772465852.613678,24.328723,0.113865,0.506211,0.103259,0.000000,3.830244,0.187596,19.358646
1772465852.624901,24.339947,0.114184,0.506211,0.095761,0.000000,3.829025,0.187765,18.194994
1772465852.637689,24.352735,0.114338,0.507765,0.088507,0.000000,2.687438,0.187846,17.398689
